ZipCourt	0	Palo Alto, California, United States	0	0	0	ZipCourt is an online courtroom with an elegant, clean design and can handle a range of disputes.	http://www.zipcourt.com/		0	https://www.crunchbase.com/organization/zipcourt			Legal, Legal Tech, Professional Services, Software
accreditation.io	2014	West Sacramento	Document Automation -	Individuals	Legal Service Using Tech	accreditation.io is a platform for startups & investors to easily create and share investor eligibility docs -- Now everyone can finally have paperwork OCD!	http://accreditation.io	https://twitter.com/get_accredited	https://angel.co/accreditation-io	0	0	0	documents, accreditation, investor
Access Family Law	2014	Michigan, USA	Analytics	Individuals	Legal Tech	Access Family Law gives you a simple and affordable way to complete your divorce documents and manage your divorce case without an attorney.	https://www.accessfamilylaw.com/	http://twitter.com/AccessFamilyLaw	0	https://www.crunchbase.com/organization/access-family-law?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	http://www.linkedin.com/company/access-family-law	http://www.facebook.com/accessfamilylaw	0
Block Notary	2015	San Jose, CA, USA	Practice Management	Unknown	Unknown	Video interviews for remote identity verification, fraud prevention and customer service automation. Blockchain enabled. 	www.blocknotary.com	https://twitter.com/blocknotary	0	https://www.crunchbase.com/organization/block-notary?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/blocknotaryllc/?originalSubdomain=in	https://www.facebook.com/blocknotaryinc/	0
ZoundsHearing.com	2012	Phoenix, AZ, USA	Practice Management -	Unknown	Unknown	Hearing assistance technology.	http://www.zoundshearing.com/	0	0	0	0	0	0
Excellara	2015	Toronto, ON, Canada	Marketplace	Unknown	Unknown	Marketplace	https://www.linkedin.com/company/excellara		0	https://www.crunchbase.com/organization/excellara?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/excellara		0
Gadfly Legal Technologies	0	Boston, Massachusetts, United States	0	0	0	Gadfly is the developer of LeasePilot which accelerates and simplifies the commercial lease drafting workflow.	http://www.gadflylt.com/		0	https://www.crunchbase.com/organization/gadfly-legal-technologies			Legal, Legal Tech, Software
Yuristiya	2014	Russia	Marketplace -	Individuals	Legal Service Using Tech	Yuristiya is connecting anyone with a legal need to the best attorneys in the CIS region (ex-USSR) with 300 mln. Russian-speaking population.	yuristiya.com		https://angel.co/yuristiya	https://www.crunchbase.com/organization/yuristiya#section-overview	https://www.linkedin.com/company/yuristiya/	http://www.facebook.com/Yuristiya	0
The Family Community	2017	Portland, OR	Marketplace -	Unknown	Unknown	The court systems are inefficient bureaucracies that lack funds required to modernize.	https://www.thefamilycommunity.com/	@Fam_Community	https://angel.co/x2x-community	https://www.crunchbase.com/organization/x2x-community	https://www.linkedin.com/company/x2x-community?trk=top_nav_home		0
Writora	2013	Philadelphia, PA, USA	Document Automation -	Individuals	Legal Tech	Writora makes writing together better. Create a document and pick your team. See all changes made by anyone in one easy, intuitive view.	https://chrome.google.com/webstore/detail/writora-alpha/cojadepmhddfokaihkplmpheabcgpcbk?hl=en-US	@writora	https://angel.co/writora	https://www.crunchbase.com/organization/writora#section-overview	https://www.linkedin.com/company/organicdocs/	https://www.facebook.com/Writora	0
wireLawyer	2012	New York, NY, USA	Marketplace -	Service Providers	Legal Service Using Tech	wireLawyer is the fastest-growing online community exclusively for lawyers. We are changing how small to mid-sized law firms (SMLs) do business by offering them the opportunity to network, collectively pool their resources, and refer and outsource work to each other. By enabling SMLs, we are creating the biggest virtual law firm in the world.	http://www.wirelawyer.com	@wireLawyer	https://angel.co/wirelawyer	http://www.crunchbase.com/organization/wirelawyer	http://www.linkedin.com/company/wirelawyer	http://www.facebook.com/WireLawyer	find-a-lawyer, referral, network
Willow	2015	San Francisco, CA, USA	Document Automation -  Contracts	Unknown	Legal Tech	Willow is the next generation of contract management software. Contracts have become an increasingly essential part of any business, and the lawyers, contract managers, or business people tasked with managing them are overwhelmed with data and underwhelmed by existing solutions.	startwillow.com	@startwillow	0	https://www.crunchbase.com/organization/willow			0
Virtual Viewbox	2010	San Antonio, TX, USA	Practice Management -	Unknown	Unknown	Virtual Viewbox is a medical provider collaboration solution and medicolegal interoperability platform operating within a private cloud network using Software as a Service model to create a private Health Information Exchange and Medical Collaboration Platform.	http://www.virtualviewbox.com/		https://angel.co/virtual-viewbox	https://www.crunchbase.com/organization/virtual-viewbox	https://www.linkedin.com/company/virtual-viewbox-inc-/		0
WeedTraQR	2014	Seattle, WA, USA	Document Automation -	Unknown	Unknown	WeedTraQR provides a mobile first web-application that helps marijuana producers, processors, distributors, QA Labs and retailers manager their traceability compliance data with their state regulations.	weedtraqr.com	@WeedTraQR	https://angel.co/weedtraqr	https://www.crunchbase.com/organization/weedtraqr	https://www.linkedin.com/company/weedtraqr/	https://www.facebook.com/weedtraqr	0
TopicLogic	2011	Bath, UK	Practice Management -	Unknown	Unknown	TopicLogic will provide federated information management which enables users to find and share all their files and emails wherever they are and on any device.	topiclogic.net		https://angel.co/topiclogic	https://www.crunchbase.com/organization/topiclogic		https://www.facebook.com/TopicLogic/	0
Axiom	2000	San Francisco, CA, USA	Marketplace -	Unknown	Unknown	Transforming the Way Large Organizations Manage Legal Work.  Axiom is the global leading alternative legal services provider. With over 2,000+ employees across three continents, we provide talent and technology to help legal departments adapt to a demanding new era.	http://www.axiomlaw.com/	https://twitter.com/Axiom_Law	https://angel.co/axiom-law-redefined	https://www.crunchbase.com/organization/axiom		https://www.facebook.com/axiomint	0
Custom Counsel	2015	Portland, ME, USA	Marketplace	Unknown	Legal Service Using Tech	Custom Counsel Serving Overworked Lawyers Everywhere  On-Demand Freelance Attorneys, Paralegals, and Legal Assistants	www.customcounsel.com		0	https://www.crunchbase.com/organization/custom-counsel?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
TeamPatent	0	Oakland, California, United States	0	0	0	TeamPatent provides a browser-based collaborative editor for preparing and examining patent applications.	http://teampatent.com		0	https://www.crunchbase.com/organization/teampatent			Document Management, Legal, Legal Tech
SecureSend	2013	Pleasanton	Practice Management -	Unknown	Unknown	Secure Send is the first choice for companies looking for an intuitive, efficient way to stay compliant by sending sensitive, confidential communications securely through the Internet. Help your company build trust - use Secure Send.	http://www.getsecuresend.com/	0	0	0	0	0	0
Rpost	2000	Los Angeles, CA, USA	Practice Management -	Unknown	Unknown	RPost has set the global standard for email proof, privacy, and electronic signatures offered as Registered Email services an all-inclusive platform for proof of email delivery, content and official time, proof of privacy compliance with end-to-end email encryption, and electronic signatures designed to speed contract sign-off in Outlook, IBM Lotus Notes, BlackBerry, iPad, iPhone, Android, GroupWise, VMware Zimbra, SAP, Salesforce.com, Box and other sender email programs.	http://rpost.com	0	0	0	0	0	0
AgileLaw, LLC	2011	Austin, TX, USA	Practice Management	Unknown	Unknown	Electronic Exhibit Management for Visionary Litigators Review, annotate, and share document exhibits from anywhere	www.agilelaw.com	0	0	0	0	0	0
Resume Launchpad	2012	New York, NY, USA	Marketplace -	Unknown	Unknown	Resume Launchpad makes applying to law firm jobs easy. Rather than emailing hundreds of laws firms one at a time, ResumÌ© Launchpad lets you apply to them all at once.	http://www.resumelaunchpad.com/	https://www.twitter.com/resumelaunchpad	0	https://www.crunchbase.com/organization/resume-launchpad?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
Alt Legal	2013	New York, NY, USA	Practice Management	Unknown	Unknown	Alt Legal makes your IP practice more productive.	www.altlegal.com	http://twitter.com/altlegalHQ	0	https://www.crunchbase.com/organization/altlegal?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/alt-legal-ip-management-software/	https://www.facebook.com/AltLegal/	0
Bestlaw	0	San Francisco, California, United States	0	0	0	Bestlaw adds features to Westlaw and Lexis to make legal research faster and easier.	http://www.bestlaw.io/		0	https://www.crunchbase.com/organization/bestlaw		https://www.facebook.com/westlaw1	Apps, Legal, Legal Tech
Habeas Corp.	2013	San Francisco, CA, USA	Marketplace -	Unknown	Unknown	With Habeas: Find lawyers with the right expertise and experience for your needs , Connect with corporate counsel, Follow peers, colleagues, firms and clients, Craft a lawyer profile that gets you noticed	http://habeas.co	http://twitter.com/HabeasCorp	0	https://www.crunchbase.com/organization/habeas-corp?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/habeas-corp-/	https://www.facebook.com/HabeasCorp/	0
Loudr	2013	San Francisco, CA, USA	Document Automation -	Unknown	Unknown	Loudr builds products and services that make it easy for content creators, aggregators and digital music services to identify, track and pay music publishers. Powered by technology that parses song ownership information and matches sound recordings to composition rights holders, Loudr makes it easy to secure mechanical right clearance for song usage at scale.	http://loudr.fm	http://twitter.com/loudr	0	https://www.crunchbase.com/organization/loudr?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	http://www.linkedin.com/company/loudr	http://www.facebook.com/LoudrFM	0
Impera	2012	San Francisco, CA, USA	Marketplace -	Unknown	Unknown	Impera provides legal support for people who want to represent themselves. We are your guides in the world of law. Our objective is to help you find solutions without incurring legal bills that are disproportionate to the problem.	http://www.imperalegal.com/	0	0	0	0	0	0
CarBack	0	Baltimore, Maryland, United States	0	0	0	CarBack specializes in document automation.	http://carback.us/		0	https://www.crunchbase.com/organization/carback		https://www.twitter.com/rcarback	Document Management, Legal, Legal Tech
Fair and Square	0	Dublin, Dublin, Ireland	0	0	0	Fair and Square provides process for online dispute resolution.	http://www.fairandsquare.ie	http://twitter.com/fairandsquareie	0	https://www.crunchbase.com/organization/fair-and-square		https://www.facebook.com/Fairandsquare-114887262026881/	Asset Management, Legal, Legal Tech, Online Portals
Free Law Project	0	Berkeley, California, United States	0	0	0	Free Law Project provides free access to legal materials, develops legal research tools, and supports academic research on legal corpora.	https://free.law/	https://twitter.com/freelawproject	0	https://www.crunchbase.com/organization/free-law-project			Consulting, Document Management, Education, Information Services, Legal, Legal Tech
Jury Box	0	San Diego, California, United States	0	0	0	Jury Box is a software program which allows users to digitally manage all aspects of the jury selection process.	0	0	0	https://www.crunchbase.com/organization/jury-box	0	0	Legal, Legal Tech, Software
CaseFleet	0	Atlanta, Georgia, United States	0	0	0	CaseFleet develops software for lawyers and legal professionals.	https://www.casefleet.com/	https://twitter.com/casefleet	0	https://www.crunchbase.com/organization/casefleet	https://www.linkedin.com/company/casefleet	https://www.facebook.com/casefleet/	Ediscovery, Legal, Legal Tech, SaaS, Software
CaseGlide	0	St. Petersburg, Florida, United States	0	0	0	CaseGlide is the dynamic legal spend SaaS company that offers unparalleled savings to insurance carriers and self-insured companies	https://www.caseglide.com/	https://www.twitter.com/caseglidenews	0	https://www.crunchbase.com/organization/caseglide	https://www.linkedin.com/company/caseglide/		Information Technology, Legal Tech, Property Insurance, Software
Lawbrery	1900	San Francisco, CA, USA	Legal Education -	Unknown	Unknown	Lawbrery is an interface for learning law in a geeked-out, interactive, and entertaining way!	http://www.thelawbrery.com/		0	https://www.crunchbase.com/organization/lawbrery?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
Certifact	2013	Atlanta, GA, USA	Legal Education	Unknown	Unknown	Legal Education	www.abmssolutions.com	0	0	0	0	0	0
ChartaCourse	2012	USA	Legal Education	Unknown	Unknown	Legal Education	www.chartacourse.com	https://www.twitter.com/chartacourse	0	https://www.crunchbase.com/organization/chartacourse?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
Autriv Software Development	2010	New York, NY	Practice Management -	Unknown	Unknown	Making Great Apps  Autriv Software Development is dedicated to making great apps such as SignMyPad, SignMyPad Cloud, NYCTruckFood and Email Phoenix.	www.autriv.com	http://twitter.com/autriv	https://angel.co/autriv-software-development	https://www.crunchbase.com/organization/autriv-software-development			0
Avvoka	2015	London, England, UK	Document Automation -	Unknown	Unknown	Avvoka enables businesses to automatically generate, track, e-sign, and store their standard-form legal contracts online.	www.avvoka.com	https://twitter.com/avvokalaw	0	https://www.crunchbase.com/organization/avvoka	0	0	0
PSS Systems	2014	Mountain View, CA, USA	E-Discovery -	Unknown	Unknown	PSS Systems provides enterprise discovery management software solutions for legal holds and collections markets.	http://www-01.ibm.com/software/info/pss/		0	https://www.crunchbase.com/organization/pss-systems?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/pss-systems		0
Kleros	2017	Paris, France	Online Dispute Resolution -	Unknown	Unknown	A justice system for the internet age	https://kleros.io/	https://twitter.com/kleros_io	https://angel.co/kleros	https://www.crunchbase.com/organization/kleros?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/kleros/	https://www.facebook.com/kleros.io	0
Zegal	0	Cyberport, Hong Kong Island, Hong Kong	0	0	0	Zegal is a cloud legal software solution for businesses and law firms.	https://zegal.com/	https://twitter.com/getzegal	0	https://www.crunchbase.com/organization/dragon-law	https://www.linkedin.com/company/getzegal/	https://www.facebook.com/getzegal	Information Services, Legal, Legal Tech, SaaS, Software
JustEase	0	0	0	0	0	JustEase is a crowdfunding platform designed specifically for legal case.	0	0	0	https://www.crunchbase.com/organization/justease	0	0	Crowdfunding, Legal, Legal Tech, Online Portals
Lexoo Ltd	1900	No location yet	Marketplace -	Unknown	Unknown	Lexoo Ltd is a United Kingdom-based company engaged in providing lawyers for the businesses. The Company offers services in legal services market in the United Kingdom. The Company's clients get multiple quotes from the lawyers selected by the Company. The Company offers secure sockets layer (SSL) security protection to the clients. Lexoo is designed to enable users to submit to it details of matters in respect of which they require legal advice and assistance (Requests for Quotes) and receive responses from legal advisors with an indication of the fees chargeable by them for their provision of that advice and assistance and any conditions applicable to those fees (Quotes). The Company offers legal services in dispute resolution and litigation, commercial and corporate law, and information technology (IT), among others.	https://www.lexoo.co.uk/	0	0	0	0	0	0
CitizenshipWorks	0	New York, New York, United States	0	0	0	CitizenshipWorks is a free online service that helps you apply for citizenship, step-by-step.	https://www.citizenshipworks.org/	https://twitter.com/citzworks	0	https://www.crunchbase.com/organization/citizenshipworks		https://www.facebook.com/citizenshipworks	Information Services, Internet, Legal, Legal Tech
ClaimCast	2015	Toronto, ON, Canada	Online Dispute Resolution	Unknown	Unknown	Online dispute resolution	www.claimcast.com	https://www.twitter.com/claimcast	0	https://www.crunchbase.com/organization/claimcast?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/claimcastt	https://www.facebook.com/claimcast	0
ClearstoneIP	0	Palo Alto, California, United States	0	0	0	ClearstoneIP provides a platform for conducting product clearance, freedom to operate, and patent infringement-based analysis.	http://www.clearstoneip.com/	https://twitter.com/ClearstoneIP	0	https://www.crunchbase.com/organization/clearstoneip	http://www.linkedin.com/company/clearstoneip		Analytics, Information Services, Legal, Legal Tech
Contract Live	2014	San Francisco, CA, USA	Document Automation -	Unknown	Unknown	Contract Live brings contract management out of the Stone Age by helping companies manage all contracts (from HR and procurement to sales) throughout all lifecycle stages (online negotiations, electronic signatures, implementation and execution) on an entirely intuitive, cloud-based platform.	http://contract-live.com	0	0	0	0	0	0
Clocktimizer	0	Utrecht, Utrecht, The Netherlands	0	0	0	Clocktimizer automatically categorizes law firm narratives into activities and task codes.	https://www.clocktimizer.com/	https://twitter.com/Clocktimizer	0	https://www.crunchbase.com/organization/clocktimizer	https://www.linkedin.com/company/clocktimizer	https://www.facebook.com/clocktimizer	Information Services, Legal, Legal Tech, Software
Legal Passage	2014	Oakland, CA, USA	Marketplace -	Unknown	Unknown	A scalable solution for better divorces. Legal Passage educates consumer and breaks down the divorce process into milestones and allows customers to more efficiently consume legal advice when needed.	http://www.legalpassage.com/	0	0	0	0	0	0
Lawfty	2013	New York, NY, USA	Practice Management -	Unknown	Unknown	We are building a mobile/web Pay-Per-Click marketing platform that efficiently drives leads to small personal injury firms.	http://www.lawfty.com	0	0	0	0	0	0
Digital Currency Council	2015	New York, NY, USA	Legal Education -	Unknown	Unknown	Often referred to as "the CFA for Bitcoin", the Digital Currency Council (DCC) is a vertically integrated solution for lawyers, accountants, and financial professionals who are building practices related to the blockchain. The DCC currently provides its 1000 plus members with training and certification, as well connectivity to peers and prospective clients.	http://www.digitalcurrencycouncil.com/	http://twitter.com/DCCCertified	0	https://www.crunchbase.com/organization/digital-currency-council?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	http://www.linkedin.com/company/digital-currency-council	http://www.facebook.com/digitalcurrencycouncil	0
Etherparty	2015	Los Angeles, CA, USA	Document Automation -	Unknown	Unknown	Etherparty is about simple tools for the next generation of Blockchain-connected economies powered by Smart Contract automation. No programming required.	http://etherparty.io	https://twitter.com/etherparty_com	0	https://www.crunchbase.com/organization/etherparty?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/etherparty/	https://www.facebook.com/etherparty/	0
ContactRoom	2014	San Mateo, CA, USA	Document Automation	Unknown	Unknown	Document Automation	contractroom.com	0	0	0	0	0	0
Pactanda	0	Santiago, Region Metropolitana, Chile	0	0	0	Pactanda engine helps merchants get to confidential, collaborative solutions with online customers.	http://www.pactanda.com	https://twitter.com/pactanda	0	https://www.crunchbase.com/organization/pactanda	https://www.linkedin.com/company/pactanda	https://www.facebook.com/Pactanda/	Information Services, Internet, Legal, Legal Tech, Software
CrowdDefend	2013	San Francisco, CA, USA	Marketplace	Unknown	Unknown	Marketplace	crowddefend.com	https://twitter.com/crowddefend	0	https://www.crunchbase.com/organization/crowddefend?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/crowddefend	https://www.facebook.com/crowddefend	0
CrowdJustice	0	Brooklyn, New York, United States	0	0	0	CrowdJustice is a crowdfunding platform that allows communities to access the courts to protect their communal assets.	https://www.crowdjustice.com	https://twitter.com/crowdjustice	0	https://www.crunchbase.com/organization/crowdjustice	https://www.linkedin.com/company/crowdjustice	https://www.facebook.com/crowdjusticeUK/	Crowdfunding, Legal, Legal Tech
Cryptonomica	2014	Tel Aviv, Israel	Online Dispute Resolution	Unknown	Unknown	Online Dispute Resolution	https://www.f6s.com/cryptonomica		0	https://www.crunchbase.com/organization/cryptonomica?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/9552383	https://www.facebook.com/internationalarbitrationonline/	0
CuroLegal	0	Dayton, Ohio, United States	0	0	0	CuroLegal is a next-generation legal technology consulting and software development firm.	http://www.curolegal.com/	https://twitter.com/CuroLegal	0	https://www.crunchbase.com/organization/curolegal	https://www.linkedin.com/company/curo-legal	https://www.facebook.com/CuroLegal/	Consulting, Legal, Legal Tech, Software
DataNovo	2012	San Francisco, CA, USA	Analytics	Unknown	Unknown	Analytics	datanovo.com	0	0	0	0	0	0
DivorceSecure	2013	Memphis, TN, USA	Online Dispute Resolution	Unknown	Unknown	Online Dispute Resolution	divorcesecure.com		0	https://www.crunchbase.com/organization/divorcesecure?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
Docasaurus	2015	USA	Document Automation	Unknown	Unknown	Document Automation	www.docasaurus.com	https://twitter.com/docasaurus	0	https://www.crunchbase.com/organization/docasaurus?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv			0
DocEx Legal	2013	Washington, DC, USA	Document Automation	Unknown	Unknown	Document Automation	www.docexlegal.com	https://www.twitter.com/docexlegal	0	https://www.crunchbase.com/organization/docex-legal?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/3108541?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1434090099485%2Ctas%3ADocEx%20Legal%20	https://www.facebook.com/docexlegal	0
Doctrine.fr	2016	Paris, France	Legal Research	Unknown	Unknown	Legal Research	www.doctrine.fr	0	0	0	0	0	0
Esquify	2015	Chicago, IL, USA	Document Automation	Unknown	Unknown	Document automation	www.esquify.com	https://twitter.com/Esquify	0	https://www.crunchbase.com/organization/esquify?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/esquify-inc-	https://www.facebook.com/Esquify/	0
Get Legal Counsel	0	Los Angeles, California, United States	0	0	0	Get Legal Counsel turns legal advice into flat-fee products.	https://getlegalcounsel.com/	https://www.twitter.com/getlegalcounsel	0	https://www.crunchbase.com/organization/get-legal-counsel			Advice, Legal, Legal Tech
Gust	2008	New York, NY, USA	Marketplace	Unknown	Unknown	Marketplace	www.gust.com	http://twitter.com/gustly	0	https://www.crunchbase.com/organization/gust?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/gust/	https://www.facebook.com/pages/Gust/246116808757618	0
Infinote	2015	Sunnyvale, CA, USA	Document Automation	Unknown	Unknown	Document Automation	www.infinote.com	http://twitter.com/Infinote1	0	https://www.crunchbase.com/organization/infinote?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	http://www.linkedin.com/company/infinote	http://www.facebook.com/infinote	0
Intake 123	2015	Boulder, CO, USA	Practice Management	Unknown	Unknown	Practice Management	www.intake123.com	0	0	0	0	0	0
Intellinx	2010	Pleasant Hill, CA, USA	Practice Management	Unknown	Unknown	Intellinx, a Bottomline Technologies Company, is a leading provider of cyber fraud and risk management solutions, that protect organizations from internal and external fraud and data theft. 	http://www.intellinx-sw.com/overview/	0	0	0	0	0	0
IPStreet	2015	Spokane, WA, USA	Analytics	Unknown	Unknown	Analytics	www.ipstreet.com	0	0	0	0	0	0
IQTell	2010	Old Bridge, NJ, USA	Practice Management	Unknown	Unknown	Practice Management	www.iqtell.com	0	0	0	0	0	0
NextPoint	2013	Chicago, IL	E-Discovery -  Mobile	Unknown	Unknown	Nextpoint is on-demand software and responsive support to help conquer litigation at a price your clients will love.	http://www.nextpoint.com/	0	0	0	0	0	0
jEugene	0	New York, New York, United States	0	0	0	jEugene offers tools that assist lawyers to review and manage documents by highlighting terms and definitions, and creating notes.	https://jeugene.com/	https://twitter.com/jeugenelaw	0	https://www.crunchbase.com/organization/jeugene			Developer Tools, Law Enforcement, Legal, Legal Tech
kCura	2009	Chicago, IL, USA	E-Discovery	Unknown	Unknown	E-Disocvery	www.kcura.com	0	0	0	0	0	0
Kesteven	2014	Canaberra, Australia	Document Automation	Unknown	Unknown	Kesteven & Associates is a specialist management consultancy providing systems and services relating to knowledge management, compliance, and corporate governance.	http://www.kesteven.com.au/	0	0	0	0	0	0
Killer Kontracts	0		0	0	0	Killer Kontracts offers attorney-drafted contracts for any situation.	http://www.killerkontracts.com/	https://www.twitter.com/killerkontracts	0	https://www.crunchbase.com/organization/killer-kontracts		https://www.facebook.com/killerkontracts	Document Management, Document Preparation, Legal, Legal Tech
ZeeBeek	2012	San Francisco, CA, USA	Marketplace	Unknown	Unknown	Zeekbeek is an online legal marketplace where consumers can find lawyers. Developed in partnership with the State Bar of Michigan, we offer consumers easy, credible, transparent lawyer search. We are committed to ethical practices that will enhance the protection of the public and improve access to legal services overall.                    	ZeekBeek.com	0	0	0	0	0	0
Hotshot	0	New York, New York, United States	0	0	0	Hotshot provides digital learning to lawyers to help them develop their legal, business, and technology skills.	https://www.hotshotlegal.com/	https://twitter.com/hotshotlegal	0	https://www.crunchbase.com/organization/hotshot	https://www.linkedin.com/company/hotshot-inc-/	https://www.facebook.com/hotshotlegal/	Continuing Education, Legal, Legal Tech
Ironclad	2015	San Francisco, CA, USA	Document Automation -	Unknown	Unknown	Ironclad is an intelligent contract management system for in-house legal teams.	https://www.ironcladapp.com/	@ironcladapp	0	https://www.crunchbase.com/organization/ironclad?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/ironclad-inc-	https://www.facebook.com/ironcladinc/	0
Wire Lawyer	2014	New York, NY, USA	Marketplace	Unknown	Unknown	wireLawyer is the fastest-growing professional network for lawyers. With free legal contract search, attorney-reviewed documents, and curated questions and answers, wireLawyer helps small to mid-sized law firms  operate on a level playing field with big law firms."                   	http://wirelawyer.herokuapp.com/	0	0	0	0	0	0
Law on the Web	0	Bristol, Bristol, City of, United Kingdom	0	0	0	Law on the Web is a legal advice website that pioneered free legal documents, guides, and information, and an innovative online law shop.	https://www.lawontheweb.co.uk/	https://twitter.com/lawontheweb	0	https://www.crunchbase.com/organization/law-on-the-web	https://www.linkedin.com/company/lawontheweb	https://www.facebook.com/lawontheweb	Consulting, Legal, Legal Tech
Law Ruler	0	London, England, United Kingdom	0	0	0	Law Ruler offers legal practice management and intake software.	http://www.lawruler.com/	https://twitter.com/lawruler	0	https://www.crunchbase.com/organization/law-ruler	https://www.linkedin.com/company/law-ruler/	https://www.facebook.com/Lawruler/	Legal, Legal Tech, Software
Access Solicitor	0	London, England, United Kingdom	0	0	0	Access Solicitor is a directory for legal professionals to promote themselves and increase their online exposure, and a free resource.	https://www.accesssolicitor.com/	https://twitter.com/AccessSolicitor	0	https://www.crunchbase.com/organization/access-solicitor	https://www.linkedin.com/company/access-solicitor	https://www.facebook.com/accesssolicitor	Legal, Legal Tech
LawGeex	2014	Tel Aviv, Israel	Document Automation	Unknown	Unknown	Document Automation	www.lawgeex.com	https://twitter.com/lawgeex_	0	https://www.crunchbase.com/organization/lawgeex?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv	https://www.linkedin.com/company/lawgeex	http://www.facebook.com/lawgeex	0
LawGo	2014	New York, NY, USA	Marketplace	Unknown	Unknown	Marketplace	www.lawgo.co	https://twitter.com/lawgo_	0	https://www.crunchbase.com/organization/lawgo?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv		https://www.facebook.com/lawgo.co	0
Lawline	2008	New York, NY, USA	Legal Education	Unknown	Unknown	Legal education	www.lawline.com	0	0	0	0	0	0
LawSchoolProfs	2013	Chapel Hill, NC, USA	Legal Education	Unknown	Unknown	Legal Education	www.lawschoolprofs.com	0	0	0	0	0	0
LawStudio	0		0	0	0	LawStudio is a litigation tool set for building your case.	http://www.lawstudio.com/		0	https://www.crunchbase.com/organization/lawstudio	https://www.linkedin.com/company/lawstudio-powered-by-veritext/		Information Technology, Legal, Legal Tech
LawToons	0	Washington, District of Columbia, United States	0	0	0	LawToons provides legal education.	http://www.lawtoons.com/		0	https://www.crunchbase.com/organization/lawtoons			Education, Legal, Legal Tech
Lawurli	0		0	0	0	Lawurli is creating the largest community of lawyers in the country.	http://lawurli.com/		0	https://www.crunchbase.com/organization/lawurli	https://www.linkedin.com/company/lawurli/about/		Legal, Legal Tech, Marketplace
Lawyered	0	Gurgaon, Haryana, India	0	0	0	Lawyered is a legal tech initiative designed to change the way people interact with and within the legal industry.	https://www.lawyered.in/	https://twitter.com/LawyeredTweets	0	https://www.crunchbase.com/organization/lawyered-2	https://www.linkedin.com/company/lawyered	https://www.facebook.com/lawyered.in	Legal, Legal Tech
Legal Equalizer	0	Atlanta, Georgia, United States	0	0	0	Legal Equalizer is an app that records your encounters with Police and provides information on your legal rights.	http://www.legaleqapp.com/	https://twitter.com/legaleqapp	0	https://www.crunchbase.com/organization/legal-equalizer	https://www.linkedin.com/company/legalequalizer%C2%AE/about/	https://www.facebook.com/LegalEqualizer	Consulting, Legal, Legal Tech, Mobile Apps, Non Profit
Legal Interactive Services	2011	Melbourne, FL, USA	Legal Education	Unknown	Unknown	Legal education	www.interactivelegal.com	0	0	0	0	0	0
Legal Linkup	0	Vancouver, British Columbia, Canada	0	0	0	Legal Linkup is a revolutionary way to “link up” the best lawyers with the right clients.	https://www.legallinkup.com/	https://twitter.com/legallinkup	0	https://www.crunchbase.com/organization/legal-linkup	https://www.linkedin.com/company/legallinkup.com	https://www.facebook.com/LegalLinkup	Legal, Legal Tech
Legal Talk Network	0	Denver, Colorado, United States	0	0	0	Legal Talk Network is an online media network for legal professionals.	http://legaltalknetwork.com/	https://twitter.com/legaltalknet	0	https://www.crunchbase.com/organization/legal-talk-network	https://www.linkedin.com/company/legal-talk-network/	https://www.facebook.com/legaltalknetwork	Education, Legal, Legal Tech
