Restructuring Concepts	https://www.chapter11dockets.com/	 {'status': ‘0'}	
RETiDoc	 https://retidoc.com	 {'status': ‘0'}	
RocketLawyer	 https://www.rocketlawyer.com/	 {'status': ‘0'}	
Shoobx	 https://www.shoobx.com/	 {'status': ‘0'}	
Smokeball	 https://www.smokeball.com/	 {'status': ‘1'}	
Rghtly	 http://rghtly.com	 {'status': ‘0'}	
RightsFlow	 http://rightsflow.com	 {'status': ‘0'}	
Clault	 https://clault.com	 {'status': ‘1'}	
Voltaire	 https://voltaireapp.com	 {'status': ‘0’}	
vLex	 https://vlex.com	 {'status': ‘0’}	
Virtual Law Direct	 http://www.virtuallawdirect.com/	 {'status': ‘1'}	
Viditure	 https://viditure.com	 {'status': ‘0'}	
Tunnel X	 Inc.	 https://www.tunnelx.com/	 {'status': ‘0'}
TrademarkNow	 https://www.trademarknow.com/	 {'status': ‘0'}	
Block Notary	 https://www.blocknotary.com	 {'status': ‘0'}	
ZoundsHearing.com	 http://www.zoundshearing.com/	 {'status': ‘3'}	
Yuristiya	 https://yuristiya.com	 {'status': ‘0'}	
The Family Community	 https://www.thefamilycommunity.com/	 {'status': ‘1'}	
WeedTraQR	 https://weedtraqr.com	 {'status': ‘3'}	
Alt Legal	 https://www.altlegal.com	 {'status': ‘0'}	
Bestlaw	 https://www.bestlaw.io/	 {'status': ‘0'}	
CarBack	 https://carback.us	 {'status': ‘1'}	
CaseFleet	 https://www.casefleet.com/	 {'status': ‘0’}	
Certifact	 https://www.abmssolutions.com	 {'status': ‘0'}	
Autriv Software Development	 https://www.autriv.com	 {'status': ‘0'}	
Kleros	 https://kleros.io/	 {'status': ‘0'}	
Lexoo Ltd	 https://www.lexoo.com/	 {'status': ‘0'}	
ClearstoneIP	 https://www.clearstoneip.com/	 {'status': ‘0'}	
Clocktimizer	 https://www.clocktimizer.com/	 {'status': ‘0'}	
Pactanda	 https://pactanda.com/	 {'status': ‘0'}	
CrowdJustice	 https://www.crowdjustice.com/	 {'status': ‘0'}	
Cryptonomica	https://cryptonomica.net/#!/	 {'status': ‘0’}	
Doctrine.fr	 https://www.doctrine.fr	 {'status': ‘0'}	
Intake 123	https://www.intake123.com	 {'status': ‘0'}	
IPStreet	 https://www.ipstreet.com	 {'status': ‘0’}	
Hotshot	 https://www.hotshotlegal.com/	 {'status': ‘0'}	
Lawyered	 https://www.lawyered.in/	 {'status': ‘0'}	
Legal Equalizer	 https://www.legaleqapp.com	 {'status': ‘0'}	
Legal.io	 https://www.legal.io/	 {'status': ‘0'}	
Legitimo	 http://legitimoapp.com/	 {'status': ‘0'}	
Lexbe	 https://www.lexbe.com	 {'status': ‘0'}	
Workshare Transact	 https://www.workshare.com/	 {'status': ‘0'}	
Local Lawyer	 http://www.LocalLawyerApp.com	 {'status': ‘0'}	
SeRiouS	 https://SpacedRepetition.com	 {'status': ‘0'}	
LegalServer	 https://www.legalserver.org/	 {'status': ‘0'}	
NuLawLab	 https://www.nulawlab.org/	 {'status': ‘0’}	
Law4TW	https://law4tw.com	 {'status': ‘0'}	
Kira Systems	 https://kirasystems.com/	 {'status': ‘0'}	
Beagle.ai	 http://beagle.ai/	 {'status': ‘0'}	
BidSettle	 https://www.bidsettle.com/	 {'status': ‘0'}	
Legal Robot	 https://legalrobot.com/	 {'status': ‘0'}	
MyCourtCase	 http://www.mycourtcase.org	 {'status': ‘1'}	
Estate Guru	 https://estateguru.com	 {'status': ‘0'}	
DirectLaw	 https://www.directlaw.com/	 {'status': ‘0'}	
Judgment Pay	 http://www.judgmentpay.com/	 {'status': ‘0'}	
Beamium	 https://www.beamium.com/	 {'status': ‘0'}	
Avostart.fr	 https://www.avostart.fr/	 {'status': ‘0'}	
MyOnlineCA	 https://www.myonlineca.in/	 {'status': ‘0'}	
openlaws gmbh	 https://openlaws.com/	 {'status': ‘0'}	
Premonition Analytics	 https://premonition.ai	 {'status': ‘0'}	
Legal Miner	 https://www.legalminer.com/en/about-us	 {'status': ‘0'}	
Octimine Technologies	 https://www.octimine.com	 {'status': ‘0'}	
Legalstart.fr	 https://www.legalstart.fr	 {'status': ‘0'}	
Docket Alarm	 https://www.docketalarm.com	 {'status': ‘0'}	
ClientSide	 https://www.goclientside.com/	 {'status': ‘0'}	
Witnex	 https://www.witnex.com/	 {'status': ‘0'}	
Lex.be	 https://lex.be/	 {'status': ‘0'}	
LawSpot	 https://www.lawspot.gr/	 {'status': ‘0'}	
DocuSign	 https://www.docusign.com/	 {'status': ‘0'}	
Code for America	 https://www.codeforamerica.org/	 {'status': ‘0'}	
Stanford Securities Litigation Analytics	 https://sla.law.stanford.edu/	 {'status': ‘0'}	
DP-O Internet GmbH	 https://advolist.at	 {'status': ‘1'}	
BitTitan	 https://www.bittitan.com	 {'status': ‘0'}	
legalstart.fr	 https://www.legalstart.fr/	 {'status': ‘0'}	
Marktplatz-Recht	 http://www.marktplatz-recht.de/	 {'status': ‘1'}	
Co/Counsel	 http://www.cocounsel.co/	 {'status': ‘0'}	
Legaler	 http://home.legaler.com/	 {'status': ‘0'}	
LawMoose	 http://www.lawmoose.com/	 {'status': ‘0'}	
Google Patents	 https://patents.google.com/	 {'status': ‘0'}	
Deftr	 http://thedeftr.com/	 {'status': ‘0'}	
Everchron	 https://www.everchron.com/	 {'status': ‘0'}	
Nyaaya	 https://nyaaya.org/	 {'status': ‘0'}	
Upcounsel	 https://www.upcounsel.com/	 {'status': ‘0'}	
DoNotPay	 https://donotpay.com/	 {'status': ‘0'}	
Traklight	 https://www.traklight.com/	 {'status': ‘0'}	
Asia Law Network	 https://www.asialawnetwork.com/	 {'status': ‘0'}	
eLakitoimisto OÜ	 https://sopimuspohja.com	 {'status': ‘0'}	
Neota Logic	 https://www.neotalogic.com/	 {'status': ‘0'}	
elAbogado.com	 https://www.elabogado.com	 {'status': ‘0'}	
GoldFynch	 https://goldfynch.com/	 {'status': ‘0'}	
Allegory Law	 https://www.allegorylaw.com/	 {'status': ‘0'}	
LawDroid	 https://lawdroid.com	 {'status': ‘0'}	
Doxbi	 http://doxbi.com/	 {'status': ‘0'}	
Closing Folders Inc.	 https://www.closingfolders.com/	 {'status': ‘0'}	
Vijilent	 https://www.vijilent.com/	 {'status': ‘0'}	
nubbius	 https://nubbius.com	 {'status': ‘0'}	
Doxly	 https://doxly.com/	 {'status': ‘0'}	
Immuta	 https://www.immuta.com/	 {'status': ‘0'}	
Legal IT Group	 https://legalitgroup.com/en/home-page/	 {'status': ‘0'}	
Court Innovations Inc.	 https://getmatterhorn.com	 {'status': ‘0'}	
Conflicteam	 https://conflicteam.com/	 {'status': ‘0'}	
Airport Lawyer	 https://www.airportlawyer.org/	 {'status': ‘0'}	
CASEpeer	 https://www.casepeer.com/	 {'status': ‘0'}	
TrustedHeir	 https://www.trustedheir.com	 {'status': ‘0'}	
Libryo Ltd	 https://libryo.com/	 {'status': ‘0'}	
i-Wisdom Business Partners	 https://www.i-wisdom.com	 {'status': ‘1'}	
BurgieLaw	 https://www.burgielaw.com	 {'status': ‘0'}	
Atrium	 https://www.atrium.co	 {'status': ‘0'}	
Monax	 https://monax.io	 {'status': ‘0'}	
Center for Computer-Assisted Legal Instruction	 https://www.cali.org	 {'status': ‘0'}	
Evichat	 https://www.evichat.com	 {'status': ‘0'}	
RPX	 https://search.rpxcorp.com/	 {'status': ‘0'}	
Legalese 2.0	 https://legalese.com	 {'status': ‘0'}	
Brāv	 https://www.brav.org	 {'status': ‘0'}	
CounselHQ	 https://www.counselhq.com/	 {'status': ‘0'}	
Legalist Online On Hukuk Hizmetleri A.S.	 https://www.legalist.com/	 {'status': ‘0'}	
Specifio	 https://specif.io	 {'status': ‘0'}	
Lawsnote	 https://lawsnote.com/	 {'status': ‘0'}	
Catalyst Repository Systems	 https://catalystsecure.com	 {'status': ‘0'}	
Fastcase	 https://www.fastcase.com/	 {'status': ‘0'}	
Crowd & Co.	 https://crowdandco.com	 {'status': ‘0'}	
Codify Legal Publishing	 https://codifylegalpublishing.com/	 {'status': ‘0'}	
Casetab	 https://casetabs.com/	 {'status': ‘0'}	
LawHawk Limited	 https://www.lawhawk.nz/	 {'status': ‘0'}	
Patentfield Inc.	 https://en.patentfield.com	 {'status': ‘0'}	
Priori Legal	 https://www.priorilegal.com/	 {'status': ‘0'}	
Mohtasib	 http://www.mohtasib.gov.pk/	 {'status': ‘0'}	
Sheriasoft Technologies	 https://www.sheriasoft.com	 {'status': ‘0'}	
Dataprise	 https://datapriseblog.wordpress.com/	 {'status': ‘0'}	
MediaRebel	 https://mediarebel.com/	 {'status': ‘1'}	
Esqalate	 https://www.proboknow.com	 {'status': ‘1'}	
Apperio	 https://www.apperio.com	 {'status': ‘0'}	
Catherine Krow	 https://www.digitorylegal.com	 {'status': ‘0'}	
Legalpal ltd	 https://www.legalpal.gr	 {'status': ‘0'}	
Digital Rights Solutions GmbH & Co. KG	 https://www.diriso.de	 {'status': ‘0'}	
Tali	 https://www.telltali.com	 {'status': ‘0'}	
easyQuorum	 https://www.easyquorum.com/	 {'status': ‘0'}	
elementaryIP	 https://www.elementaryip.com/	 {'status': ‘0'}	
DPOrganizer	 https://www.dporganizer.com	 {'status': ‘0'}	
LexDo.it Srl	 https://www.lexdo.it	 {'status': ‘0'}	
Aderant	 https://www.aderant.com/	 {'status': ‘0'}	
ObjectiveManager	 https://about.objectivemanager.com/	 {'status': ‘0'}	
CiteRight	 https://www.citeright.net	 {'status': ‘0'}	
FreeWill	 https://www.freewill.com	 {'status': ‘0'}	
XSUD	 LLC	 https://xsud.ru	 {'status': ‘0'}
Juscutum	 https://juscutum.com	 {'status': ‘0'}	
CoralDocs	 https://coraldocs.com/	 {'status': ‘3'}	
Directive Communication Systems	 Inc.	 https://www.directivecommunications.com	 {'status': ‘0'}
LegalVision	 https://www.legalvision.fr/	 {'status': ‘0'}	
FoxNot	 https://www.foxnot.com/	 {'status': ‘0'}	
Casepoint	 https://www.casepoint.com	 {'status': ‘0'}	
Cognate	 https://Cognate.com	 {'status': ‘0'}	
smartwork solutions GmbH	 https://www.smashdocs.net	 {'status': ‘1'}	
Run the Call	 https://runthecall.com	 {'status': ‘0'}	
KawGro Inc	 https://lawgro.com/	 {'status': ‘0'}	
Accord Project	 https://www.accordproject.org/	 {'status': ‘0'}	
AdaptiBar	 https://www.adaptibar.com	 {'status': ‘0'}	
Advokatami.bg	 https://www.advokatami.bg/	 {'status': ‘0'}	
zhiANT	 https://www.zhiant.com	 {'status': ‘0'}	
Zariya	 https://www.zariyaindia.org/	 {'status': ‘0'}	
Agreemint	 https://www.agreemint.com/	 {'status': ‘0'}	
Wizdocs	 http://www.wizdocs.com/	 {'status': ‘0'}	
WhichDraft	 https://whichdraft.com/	 {'status': ‘0'}	
Wallstreetdocs	 https://www.wallstreetdocs.com/	 {'status': ‘0'}	
American Startup	 https://american-startup.com/	 {'status': ‘0'}	
VoiLaw	 http://people.ischool.berkeley.edu/~jooddang/voilaw/	 {'status': ‘0'}	
Weblaw AG	 https://www.weblaw.ch	 {'status': ‘0'}	
Vestd	 https://vestd.com/	 {'status': ‘0’}	
AI Lawracle	 https://www.ailawracle.com	 {'status': ‘1'}	
Alexsei Inc.	 https://www.alexsei.com/	 {'status': ‘0'}	
Amicus ALJ	 http://www.amicus-alj.org/	 {'status': ‘0'}	
Anaqua	 https://www.anaqua.com	 {'status': ‘0'}	
anwalt.de services AG	 https://www.anwalt.de/	 {'status': ‘0'}	
Appunte	 https://www.appunte.cl/	 {'status': ‘0'}	
Aquis Search	 https://www.aquissearch.com/	 {'status': ‘0'}	
Vertex App	 http://www.ltvertex.com.mx/Publica/inicio.aspx#como-funciona	 {'status': ‘0'}	
Valcu Inc.	 https://valcu.co/	 {'status': ‘0'}	
Vakilsearch	 https://vakilsearch.com/	 {'status': ‘0'}	
Upsolve	 https://upsolve.org	 {'status': ‘0'}	
Assently	 https://assently.com/	 {'status': ‘0'}	
Unified Patents	 https://www.unifiedpatents.com/	 {'status': ‘0'}	
AtlaSense	 https://www.atlasensebiomed.com/	 {'status': ‘0'}	
TRXNHUB	 https://www.tunnelx.com/	 {'status': ‘1'}	
Atticus Now	 http://atticusnow.com/	 {'status': ‘0'}	
Attorney's Back Office	 Inc.	 http://www.attorneysbackoffice.com/	 {'status': ‘0'}
Trail Bloom	 https://www.trialboom.com/	 {'status': ‘0'}	
Aurum Software	 https://www.aurum.com.br/	 {'status': ‘0'}	
Autentic	 http://autentic.com.co	 {'status': ‘0'}	
Tracument	 https://www.tracument.com/	 {'status': ‘0'}	
Bakerfield Group	 http://www.bakerfieldgroup.com/en/home/	 {'status': ‘0'}	
DeLeyes	 https://www.deleyes.com/	 {'status': ‘0'}	
Automio	 https://autom.io/	 {'status': ‘0'}	
Tort IQ	 https://www.tortiq.com/	 {'status': ‘0'}	
Top Class Actions	 https://topclassactions.com/	 {'status': ‘0'}	
Toonari	 https://www.toonaricorporation.com/	 {'status': ‘0'}	
Tomorrow Ideas	 https://tomorrow.me/	 {'status': ‘0'}	
Zelican Technologies	 Inc	 https://www.zelican.com	 {'status': ‘0'}
Basement Crowd	 https://www.basementcrowd.com/	 {'status': ‘0'}	
Teen Legal Helpline	 https://teenlegalhelpline.org/	 {'status': ‘'0}	
BernieSez	 https://www.berniesez.com/	 {'status': ‘0'}	
Bill4Time	https://www.bill4time.com	 {'status': ‘0'}	
BizAbroad Xpress	 http://www.bizabroadxpress.com/	 {'status': ‘0'}	
Blockstone	 http://www.blockstone.org	 {'status': ‘0'}	
Botler AI	 https://botler.ai	 {'status': ‘0'}	
Bengeni Consulting	 https://www.bungeni.com	 {'status': ‘0'}	
MeWe.Org	 https://mewe.org/	 {'status': ‘0'}	
Otonomos	 https://otonomos.com	 {'status': ‘0'}	
Modus	 https://discovermodus.com	 {'status': ‘0'}	
EDT	 https://www.discoverEDT.com	 {'status': ‘0'}	
Nalytics	 https://www.nalytics.com	 {'status': ‘0'}	
Blue J Legal Inc.	 https://www.bluejlegal.com/	 {'status': ‘0'}	
eSign Genie	 https://www.esigngenie.com/	 {'status': ‘0'}	
Contraktor	 https://contraktor.com.br/	 {'status': ‘0'}	
FastVisa US	 https://www.fastvisa.us/	 {'status': ‘0'}	
Berkeley Bridge	 https://www.berkeleybridge.com	 {'status': ‘0'}	
MyAdvo TechServe	 https://www.myadvo.in/	 {'status': ‘0'}	
Ruby Datum Ltd	 https://www.rubydatum.com	 {'status': ‘0'}	
ClaimCompass	 https://www.claimcompass.eu/en/	 {'status': ‘0'}	
priya	 https://www.myadvo.in/property-law-lawyers/kolkata/	 {'status': ‘0'}	
Exterro	 Inc	 https://www.exterro.com/	 {'status': ‘0'}
PocketLawyer	 http://www.pocketlawyer.com	 {'status': ‘1’}	
ExtendLaw	 https://extendlaw.com/	 {'status': ‘0'}	
ProJuris	 https://www.projuris.com.br/	 {'status': ‘0'}	
streamlaw GmbH	 https://streamlaw.de	 {'status': ‘0'}	
PatentPal Inc.	 https://patentpal.com/	 {'status': ‘0'}	
Founded.Co	 https://www.founded.co	 {'status': ‘0'}	
Legit Quest	 https://www.legitquest.com/	 {'status': ‘0'}	
Helm Social Design Studio	 https://www.helmstudio.org/	 {'status': ‘0'}	
JustResolve LLC	 https://www.justresolve.com/	 {'status': ‘0'}	
Legal Labs	 https://www.legallabs.com/	 {'status': ‘0'}	
Xakia Technologies	 https://www.xakiatech.com/	 {'status': ‘0'}	
Case Status	 Inc.	 https://www.casestatus.com	 {'status': ‘0'}
RegNet Solutions	 LLC	 https://regnetsolutions.com	 {'status': ‘0'}
Lawcadia	 https://www.lawcadia.com/	 {'status': ‘0'}	
Soft8 Softwares Inteligentes	 https://www.iprocessum.com.br	 {'status': ‘1'}	
LAPIXA	 https://lapixa.com/	 {'status': ‘0'}	
Kelsen	 http://www.ask-kelsen.com/	 {'status': ‘0’}	
Legodesk	 https://legodesk.com/	 {'status': ‘0’}	
Lawmatters	 http://www.lawmatters.com/	 {'status': ‘0’}	
LawGuage.com	 https://www.lawguage.com/	 {'status': ‘0’}	
Agence Juridique	 https://agence-juridique.com/	 {'status': ‘0'}	
PolicyStore	 https://thepolicystore.com/	 {'status': ‘0'}	
eEvidence	 https://www.eevidence.com/en/	 {'status': ‘0'}	
Privva	 https://www.privva.com/	 {'status': ‘0'}	
MyLawNow	 http://mylawnow.com/	 {'status': ‘0'}	
Living Legacies	http://www.livinglegacies1914-18.ac.uk/	 {'status': ‘0'}	
LawAdvisor	 https://www.lawadvisor.com/	 {'status': ‘0'}	
Qualia	 https://www.qualia.com/	 {'status': ‘0'}	
Dacreed	 https://www.dacreed.com/	 {'status': ‘0'}	
CaseMetrix	 https://case-metrix.com/	 {'status': ‘0'}	
Patdek Software	 https://www.patdek.com/	 {'status': ‘0'}	
Mplace	 https://mplace.io/	 {'status': ‘0'}	
Ligo	 https://www.ligo.nl/?locale=en	 {'status': ‘0'}	
LEGALS	 https://legals.fr	 {'status': ‘0'}	
ONE400	https://one-400.com/	 {'status': ‘0'}	
matters.Cloud	 https://www.matters.cloud	 {'status': ‘0'}	
Trial Boom	 https://www.trialboom.com/	 {'status': ‘0'}	
LegalSeba	 https://legalseba.com/	 {'status': ‘0'}	
Legal Creatives	 https://www.legalcreatives.com/	 {'status': ‘0'}	
Privatim	 http://privatim.io/	 {'status': ‘0'}	
Studentensteuererklaerung.de	 https://www.studentensteuererklaerung.de/	 {'status': ‘0'}	
LawIQ	 https://www.lawiq.com/	 {'status': ‘0'}	
Good Call	 https://goodcall.nyc/	 {'status': ‘0'}	
OpenLaw	 https://www.openlaw.io/	 {'status': ‘0'}	
LeBonBail	 https://www.lebonbail.fr/	 {'status': ‘0'}	
Crowdjury	 https://www.crowdjury.org/	 {'status': ‘0'}	
LinkSquares	 https://linksquares.com/	 {'status': ‘0'}	
Litify	 https://www.litify.com/	 {'status': ‘0'}	
TIQ	 https://www.tiqtime.com/	 {'status': ‘0'}	
Epoq Legal Inc	 http://www.epoq.co.uk/	 {'status': ‘0'}	
Courtsdesk	 https://www.courtsdesk.com/	 {'status': ‘0'}	
Courtroom5	https://get.courtroom5.com/	 {'status': ‘0'}	
IP Metro	 https://ipmetro.com/	 {'status': ‘0'}	
SpotDraft	 https://spotdraft.com/	 {'status': ‘0'}	
MikeLegal	 https://mikelegal.com/	 {'status': ‘0'}	
soocasa	 http://soocasa.com/	 {'status': ‘1'}	
Someturva	 https://someturva.fi/	 {'status': ‘0'}	
Law ExplorersÂ®	 http://www.lawexplorers.com/	 {'status': ‘0'}	
GSTStreet	 https://www.gststreet.com/	 {'status': ‘0'}	
Of Counsel Group	 https://ofcounselgroup.com/	 {'status': ‘0'}	
MoveDocs	 https://www.movedocs.com/	 {'status': ‘0'}	
RefundMyTicket.Net (Claim Assistance SAS)	 https://www.refundmyticket.net/	 {'status': ‘0'}	
Pax	 https://www.pax.com/	 {'status': ‘3'}	
CLAWS	 http://www.claws.io/	 {'status': ‘0'}	
Percipient	 https://percipient.co/	 {'status': ‘0'}	
Milyli	 https://www.milyli.com/	 {'status': ‘0'}	
LawGro	 https://lawgro.com/	 {'status': ‘0'}	
Resis	 https://www.resis-srl.com/who-we-are/	 {'status': ‘0'}	
Immicompliance.com	 https://www.immicompliance.com/	 {'status': ‘0'}	
Zfusion Tech	 http://www.zfusion.cn/	 {'status': ‘0'}	
Legaliboo Tech	 S.L.	 https://www.legaliboo.com	 {'status': ‘0'}
CourtQuant	 https://www.courtquant.com	 {'status': ‘0'}	
eMinutes	 https://eminutes.com/	 {'status': ‘0'}	
Vaultedge Software	 https://www.vaultedge.com/	 {'status': ‘0'}	
Clearlaw Inc.	 https://www.clearlawai.com	 {'status': ‘0'}	
Adam H. Rosenblum	 https://traffictickets.com/	 {'status': ‘0'}	
wakili.ai	https://spark.adobe.com/page/xmnBik1K1tGUN/	 {'status': ‘0’}	
APF Technologies LLC	 https://www.apftechnology.com	 {'status': ‘0'}	
Flex Legal	 https://flex.legal/	 {'status': ‘0'}	
High Performance Counsel	 https://highperformancecounsel.com/	 {'status': ‘0'}	
LawPanel	 https://www.lawpanel.com/	 {'status': ‘0'}	
Enkrypt	 https://enkryptapp.com/	 {'status': ‘0'}	
LegatumX	 https://legatumx.com/	 {'status': ‘0'}	
Lawgood	 https://lawgood.io/	 {'status': ‘0'}	
FairClaims	 https://www.fairclaims.com/	 {'status': ‘0'}	
Armlaw	 http://www.armlaw.com/	 {'status': ‘0'}	
EffortlessLegal LLC	 https://effortlesslegal.com/	 {'status': ‘0'}	
Online Solution Attorney	 https://onlinesolutionattorney.be/	 {'status': ‘0'}	
SimplyAgree	 https://simplyagree.com/	 {'status': ‘0'}	
AdvoCoder UG (haftungsbeschränkt)	 https://www.advocoder.de	 {'status': ‘0'}	
SYNTAQ	 https://www.syntaq.com	 {'status': ‘0'}	
Indexa	 https://indexacapital.com/es/esp/	 {'status': ‘0'}	
Signatu	 https://www.signatu.com/	 {'status': ‘0'}	
Online patent	 LLC 	 https://onlinepatent.ru	 {'status': ‘0'}
Law&Company Inc.	 https://www.lawtalk.co.kr	 {'status': ‘0'}	
Patent Bots LLC	 https://www.patentbots.com/	 {'status': ‘0'}	
Justika	 https://www.justika.com/	 {'status': ‘0'}	
Softplan Planejamento e Sistemas Ltda.	 https://softplan.com/	 {'status': ‘0'}	
hukumonline.com by PT Justika Siar Publika	 https://www.hukumonline.com	 {'status': ‘0'}	
Contractbook	 https://contractbook.com/	 {'status': ‘0'}	
Jarvis Legal	 http://www.jarvis-legal.com/	 {'status': ‘0'}	
TrialLine	 https://trialline.net/	 {'status': ‘0'}	
Lucius Report	 https://www.luciusreport.com/	 {'status': ‘0'}	
erik@translatefx.com	 https://www.translatefx.com	 {'status': ‘3'}	
CoProcure	 Inc.	 https://www.coprocure.us	 {'status': ‘0'}
lawgarithm	 https://www.lawgarithm.net	 {'status': ‘0'}	
teachoo	 https://www.teachoo.com/	 {'status': ‘0'}	
Pravoved.RU LAB	 https://pravoved.ru/	 {'status': ‘0'}	
Aqnel	 https://aqnel.com/	 {'status': ‘0'}	
FIRM24.com	https://www.firm24.com/	 {'status': ‘0'}	
Legal Advice Middle East	 https://legaladviceme.com/	 {'status': ‘0'}	
SkyRefund	 https://skyrefund.com/	 {'status': ‘0'}	
